SYMBOL,DATE,SPX YE15,SPX YE17,SPX 15-17,SEDOL,TICKER-REGION,PRICE YE15,PRICE YE17,RETURN 15-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
2729068,20151231," 	2,063.4 "," 	2,673.6 ",0.30,272906,RS-US, 	58.44 , 	85.79 , 	0.47 , 	0.17 , 	9.32 ,Reliance Steel & Aluminum Co.,Reliance Steel & Aluminum Co.,RS,NYSE,Steel,United States and Canada,United States,,50.00000,41.00000,47.00000,65.00000,24.10000,7.230000,24.10000,68.67000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7595091023,@NA
2821298,20151231," 	2,063.4 "," 	2,673.6 ",0.30,282129,SCHN-US, 	14.96 , 	33.50 , 	1.24 , 	0.94 , 	(29.08),"Schnitzer Steel Industries, Inc. Class A",Schnitzer Steel Industries Inc.,SCHN,NasdaqGS,Steel,United States and Canada,United States,,55.00000,53.00000,57.00000,55.00000,46.99000,34.94000,66.27000,45.78000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8068821060,@NA
2849472,20151231," 	2,063.4 "," 	2,673.6 ",0.30,284947,STLD-US, 	17.95 , 	43.13 , 	1.40 , 	1.11 , 	5.75 ,"Steel Dynamics, Inc.",Steel Dynamics Inc,STLD,NasdaqGS,Steel,United States and Canada,United States,,48.00000,45.00000,46.00000,57.00000,18.07000,14.46000,20.48000,53.01000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8581191009,@NA
2951805,20151231," 	2,063.4 "," 	2,673.6 ",0.30,295180,WLTGQ-US, 	0.01 , 	0.01 , 	(0.06), 	(0.35), 	(90.99),"Walter Energy, Inc.",Walter Energy Inc.,WLTG.Q,DB,Steel,United States and Canada,United States,,51.00000,42.00000,47.00000,72.00000,28.92000,8.430000,24.10000,83.13000,0.350000,0.400000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US93317Q1058,@NA
2824770,20151231," 	2,063.4 "," 	2,673.6 ",0.30,282477,X-US, 	8.14 , 	35.19 , 	3.32 , 	3.03 , 	2.94 ,United States Steel Corporation,United States Steel Corporation,X,NYSE,Steel,United States and Canada,United States,,51.00000,48.00000,41.00000,72.00000,28.92000,27.71000,2.410000,83.13000,0.350000,0.400000,0.250000,Category 3,No Evidence of Controversy,No Evidence of Controversy,Category 4,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9129091081,@NA
2046251,20151231," 	2,063.4 "," 	2,673.6 ",0.30,204625,AAPL-US, 	107.32 , 	169.23 , 	0.58 , 	0.28 , 	46.25 ,Apple Inc.,Apple Inc.,AAPL,NasdaqGS,Technology Hardware,United States and Canada,United States,,62.00000,77.00000,45.00000,62.00000,50.89000,79.88000,4.140000,39.64000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,Category 3,Category 3,No Evidence of Controversy,Category 3,Category 1,No Evidence of Controversy,US0378331005,@NA
2052924,20151231," 	2,063.4 "," 	2,673.6 ",0.30,205292,ADTN-US, 	17.30 , 	19.35 , 	0.12 , 	(0.18), 	7.74 ,"ADTRAN, Inc.",ADTRAN Inc.,ADTN,NasdaqGS,Technology Hardware,United States and Canada,United States,,61.00000,55.00000,59.00000,72.00000,46.75000,39.64000,45.56000,81.66000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US00738A1060,@NA
2145084,20151231," 	2,063.4 "," 	2,673.6 ",0.30,214508,APH-US, 	52.93 , 	87.80 , 	0.66 , 	0.36 , 	24.59 ,Amphenol Corporation Class A,Amphenol Corporation,APH,NYSE,Technology Hardware,United States and Canada,United States,,52.00000,47.00000,55.00000,58.00000,20.12000,24.26000,33.73000,27.22000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0320951017,@NA
2051404,20151231," 	2,063.4 "," 	2,673.6 ",0.30,205140,ARW-US, 	55.35 , 	80.41 , 	0.45 , 	0.16 , 	11.95 ,"Arrow Electronics, Inc.",Arrow Electronics Inc.,ARW,NYSE,Technology Hardware,United States and Canada,United States,,57.00000,50.00000,58.00000,67.00000,35.50000,29.59000,42.60000,57.40000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0427351004,@NA
2066505,20151231," 	2,063.4 "," 	2,673.6 ",0.30,206650,AVT-US, 	43.75 , 	39.62 , 	(0.09), 	(0.39), 	11.95 ,"Avnet, Inc.",Avnet Inc.,AVT,NYSE,Technology Hardware,United States and Canada,United States,,57.00000,52.00000,55.00000,68.00000,35.50000,34.91000,33.73000,62.72000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US0538071038,@NA
2053983,20151231," 	2,063.4 "," 	2,673.6 ",0.30,205398,AVX-US, 	12.18 , 	17.30 , 	0.42 , 	0.12 , 	10.81 ,AVX Corporation,AVX Corporation,AVX,NYSE,Technology Hardware,United States and Canada,United States,,51.00000,36.00000,69.00000,51.00000,15.38000,4.730000,72.19000,7.690000,0.400000,0.350000,0.250000,Category 3,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US0024441075,@NA
2422174,20151231," 	2,063.4 "," 	2,673.6 ",0.30,242217,BRCD-US, 	9.23 ,, 	(1.00), 	(1.30), 	13.78 ,"Brocade Communications Systems, Inc.",Brocade Communications Systems Inc.,BRCD,NasdaqGS,Technology Hardware,United States and Canada,United States,,55.00000,50.00000,51.00000,67.00000,28.99000,29.59000,20.71000,57.40000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,US1116213067,@NA
B1FLZ21,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B1FLZ2,CIEN-US, 	20.92 , 	20.93 , 	0.00 , 	(0.30), 	4.23 ,Ciena Corporation,Ciena Corporation,CIEN,NYSE,Technology Hardware,United States and Canada,United States,,53.00000,40.00000,57.00000,68.00000,22.49000,9.470000,40.83000,62.72000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US1717793095,@NA
2198163,20151231," 	2,063.4 "," 	2,673.6 ",0.30,219816,CSCO-US, 	27.53 , 	38.30 , 	0.39 , 	0.10 , 	15.44 ,"Cisco Systems, Inc.",Cisco Systems Inc.,CSCO,NasdaqGS,Technology Hardware,United States and Canada,United States,,79.00000,82.00000,79.00000,72.00000,92.90000,88.17000,92.90000,81.66000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 2,Category 2,No Evidence of Controversy,No Evidence of Controversy,US17275R1023,@NA
2269229,20151231," 	2,063.4 "," 	2,673.6 ",0.30,226922,DBD-US, 	30.70 , 	16.35 , 	(0.47), 	(0.76), 	20.28 ,Diebold Nixdorf Incorporated,Diebold Nixdorf Incorporated,DBD,NYSE,Technology Hardware,United States and Canada,United States,,57.00000,54.00000,47.00000,76.00000,35.50000,37.87000,7.100000,91.72000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2536511031,@NA
2889768,20151231," 	2,063.4 "," 	2,673.6 ",0.30,288976,DDD-US, 	8.71 , 	8.64 , 	(0.01), 	(0.30), 	1.05 ,3D Systems Corporation,3D Systems Corporation,DDD,NYSE,Technology Hardware,United States and Canada,United States,,52.00000,41.00000,47.00000,77.00000,20.12000,12.43000,7.100000,92.31000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US88554D2053,@NA
B04NJM9,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B04NJM,DLB-US, 	34.14 , 	62.00 , 	0.82 , 	0.52 , 	10.31 ,"Dolby Laboratories, Inc. Class A",Dolby Laboratories Inc.,DLB,NYSE,Technology Hardware,United States and Canada,United States,,48.00000,42.00000,43.00000,65.00000,8.880000,15.98000,1.780000,50.30000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US25659T1079,@NA
2295172,20151231," 	2,063.4 "," 	2,673.6 ",0.30,229517,EMC-US, 	25.72 ,, 	(1.00), 	(1.30), 	12.28 ,EMC Corporation,Dell EMC,EMC,NYSE,Technology Hardware,United States and Canada,United States,,83.00000,88.00000,89.00000,68.00000,98.22000,93.49000,100.0000,62.72000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,Category 1,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US2686481027,@NA
2427599,20151231," 	2,063.4 "," 	2,673.6 ",0.30,242759,FFIV-US, 	98.06 , 	131.22 , 	0.34 , 	0.04 , 	27.18 ,"F5 Networks, Inc.",F5 Networks Inc.,FFIV,NasdaqGS,Technology Hardware,United States and Canada,United States,,51.00000,48.00000,48.00000,62.00000,15.38000,26.04000,11.83000,39.64000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US3156161024,@NA
